umap_1	umap_2	cell_type	cell_type_broad	tissue	subtype
-8.045183181762695	-6.186404228210449	CD8+ Tmem	T cells	lung	SCLC-A
-1.6227837800979614	8.860309600830078	Mono/Mφ	Myeloid	axilla	SCLC-N
9.743612289428711	-2.850705146789551	Tgd	T cells	pleural_effusion	SCLC-A
2.2342841625213623	-4.834107875823975	CD8+ Tmem	T cells	liver	SCLC-N
9.4192533493042	-2.789076328277588	Tgd	T cells	pleural_effusion	SCLC-A
8.52896785736084	-3.0220563411712646	Tgd	T cells	pleural_effusion	SCLC-A
7.09856653213501	-2.5494563579559326	NK	NK	lung	SCLC-A
3.613394021987915	-1.9608033895492554	CD8+ Tmem	T cells	lung	SCLC-A
-1.1335456371307373	10.766023635864258	Mono/Mφ	Myeloid	lung	SCLC-A
2.8029379844665527	1.9070614576339722	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.6942720413208	-2.9303905963897705	Tgd	T cells	pleural_effusion	SCLC-A
-7.614038944244385	-6.1373982429504395	CD8+ Tmem	T cells	lung	SCLC-A
8.752464294433594	-3.131267547607422	Tgd	T cells	pleural_effusion	SCLC-A
2.791999340057373	-1.1016663312911987	CD8+ Tmem	T cells	lung	SCLC-A
-0.15326417982578278	1.0074012279510498	CD4+ Tconv	T cells	pleural_effusion	SCLC-N
8.25043773651123	-2.7596487998962402	Tgd	T cells	pleural_effusion	SCLC-A
-11.854691505432129	1.6081358194351196	B cell	B cell	lung	SCLC-A
-12.36791706085205	0.7214141488075256	B cell	B cell	LN	SCLC-A
1.789452314376831	1.4579542875289917	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.454866409301758	-6.39863395690918	CD8+ Tmem	T cells	lung	SCLC-A
-1.0261003971099854	9.676609992980957	Mono/Mφ	Myeloid	liver	SCLC-A
-1.3109182119369507	-2.561084747314453	CD4+ Tconv	T cells	lung	SCLC-N
-6.3694748878479	-6.736788749694824	CD4+ Tconv	T cells	lung	SCLC-A
5.828222274780273	11.570296287536621	Neutrophil	Myeloid	liver	SCLC-N
2.7148022651672363	1.1421682834625244	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.659783363342285	-2.960951566696167	Tgd	T cells	pleural_effusion	SCLC-A
-1.5665311813354492	-1.3178284168243408	CD4+ Treg	T cells	LN	SCLC-A
3.035553216934204	0.1653621643781662	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
9.579675674438477	-3.0693609714508057	Tgd	T cells	pleural_effusion	SCLC-A
1.2331856489181519	-0.6471380591392517	CD4+ Tconv	T cells	lung	SCLC-A
-12.814539909362793	1.026138424873352	B cell	B cell	LN	SCLC-A
1.6457507610321045	-4.274617671966553	CD8+ Tmem	T cells	liver	SCLC-N
-6.223661422729492	-6.426082611083984	CD4+ Tconv	T cells	lung	SCLC-A
-2.242098331451416	-1.8925280570983887	CD4+ Treg	T cells	lung	SCLC-A
2.896709442138672	1.2198578119277954	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.1339190006256104	1.678633689880371	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.493396043777466	1.7176945209503174	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.015742540359497	-3.61293888092041	CD8+ Tmem	T cells	lung	SCLC-A
9.581249237060547	-3.330551862716675	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-11.201022148132324	1.3684602975845337	B cell	B cell	lung	SCLC-A
3.4731898307800293	-1.998192310333252	CD8+ Tmem	T cells	lung	SCLC-A
9.539383888244629	-2.9980549812316895	Tgd	T cells	pleural_effusion	SCLC-A
-6.351775169372559	-6.687264919281006	CD4+ Tconv	T cells	lung	SCLC-A
-6.388539791107178	-6.69662618637085	CD4+ Tconv	T cells	lung	SCLC-A
-5.4983673095703125	-6.079023838043213	CD8+ Tmem	T cells	lung	SCLC-A
-7.7647223472595215	-5.910434246063232	CD8+ Tmem	T cells	lung	SCLC-A
2.5190353393554688	1.9787968397140503	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.0496480464935303	-5.0282158851623535	CD8+ Tmem	T cells	liver	SCLC-N
0.8544922471046448	-0.2792102098464966	CD4+ Tconv	T cells	LN	SCLC-A
-6.73862361907959	-6.015201091766357	CD4+ Tconv	T cells	lung	SCLC-A
1.2156137228012085	-5.762936115264893	CD8+ Tmem	T cells	liver	SCLC-A
8.3603363037109375	-2.7866175174713135	Tgd	T cells	pleural_effusion	SCLC-A
-1.9774456024169922	-1.5810545682907104	CD4+ Treg	T cells	lung	SCLC-A
9.322391510009766	-2.5735723972320557	Tgd	T cells	pleural_effusion	SCLC-A
-6.290920257568359	-6.772075176239014	CD4+ Tconv	T cells	lung	SCLC-A
1.6815105676651	1.5755583047866821	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.5675582885742188	-1.9253015518188477	CD8+ Tmem	T cells	lung	SCLC-A
-1.1794350147247314	-5.164773464202881	CD4+ Tconv	T cells	liver	SCLC-A
5.183527946472168	9.865110397338867	Neutrophil	Myeloid	liver	SCLC-A
2.5055763721466064	1.7386945486068726	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.537015676498413	-2.2066943645477295	CD8+ Tmem	T cells	lung	SCLC-A
1.561855673789978	-4.371537685394287	CD8+ Tmem	T cells	liver	SCLC-N
-3.3607606887817383	-4.662455081939697	CD4+ Tconv	T cells	lung	SCLC-A
-7.558150768280029	-6.061666965484619	CD8+ Tmem	T cells	lung	SCLC-A
-5.7915754318237305	-6.300869464874268	CD4+ Tconv	T cells	lung	SCLC-A
2.6835758686065674	1.8960167169570923	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-12.857680320739746	1.1362570524215698	B cell	B cell	LN	SCLC-A
-7.501936912536621	-6.255459785461426	CD8+ Tmem	T cells	lung	SCLC-A
-12.329380989074707	0.9931546449661255	B cell	B cell	LN	SCLC-A
-3.0668065547943115	10.164650917053223	Mono/Mφ	Myeloid	lung	SCLC-A
-6.290327548980713	-6.515815258026123	CD4+ Tconv	T cells	lung	SCLC-A
5.444235324859619	10.52404499053955	Neutrophil	Myeloid	LN	SCLC-A
-3.6878859996795654	-5.480627059936523	CD8+ Texh	T cells	lung	SCLC-A
1.9827748537063599	-1.0143033266067505	CD8+ Tmem	T cells	lung	SCLC-A
-13.000161170959473	1.211800456047058	B cell	B cell	LN	SCLC-A
2.886805772781372	1.0884934663772583	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-0.7083920836448669	-3.838815212249756	CD8+ Tmem	T cells	liver	SCLC-N
1.9372344017028809	-4.944979190826416	CD8+ Tmem	T cells	liver	SCLC-N
-1.6755152940750122	8.963274002075195	Mono/Mφ	Myeloid	lung	SCLC-A
2.800689220428467	0.15074050426483154	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
5.104428291320801	9.862588882446289	Neutrophil	Myeloid	liver	SCLC-A
2.7394216060638428	0.956129789352417	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.563762664794922	-2.8488008975982666	Tgd	T cells	pleural_effusion	SCLC-A
2.866265058517456	1.9270843267440796	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.338388442993164	-2.9012911319732666	Tgd	T cells	pleural_effusion	SCLC-A
2.969630241394043	1.102115511894226	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.188532829284668	-2.46543025970459	Tgd	T cells	pleural_effusion	SCLC-A
1.083051085472107	-3.6125640869140625	CD8+ Tmem	T cells	liver	SCLC-A
2.957031726837158	1.0101490020751953	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-11.419401168823242	1.3101307153701782	B cell	B cell	lung	SCLC-A
2.506904125213623	-1.1258939504623413	CD8+ Tmem	T cells	lung	SCLC-A
-1.8354206085205078	-1.479731798171997	CD4+ Treg	T cells	lung	SCLC-A
-0.9508561491966248	-3.3354241847991943	CD4+ Tconv	T cells	lung	SCLC-A
-7.3502888679504395	-6.8413496017456055	NK	NK	lung	SCLC-A
4.075456619262695	-5.523173809051514	CD8+ Teff	T cells	LN	SCLC-A
2.427201747894287	-4.411879062652588	CD8+ Tmem	T cells	liver	SCLC-N
-11.305682182312012	1.3695212602615356	B cell	B cell	lung	SCLC-A
1.0486618280410767	-0.7297837734222412	CD4+ Tconv	T cells	lung	SCLC-A
1.427852749824524	-0.7367647290229797	CD4+ Tconv	T cells	lung	SCLC-A
2.8417766094207764	1.1397511959075928	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.3666062355041504	-1.8262879848480225	CD8+ Tmem	T cells	lung	SCLC-A
-9.296955108642578	7.212738037109375	pDC	Myeloid	lung	SCLC-A
1.519970178604126	-4.769170761108398	CD8+ Tmem	T cells	liver	SCLC-N
-7.526288032531738	-6.313542366027832	CD8+ Tmem	T cells	lung	SCLC-A
3.0103988647460938	1.3957701921463013	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.9353339672088623	-0.4731416404247284	CD4+ Tconv	T cells	lung	SCLC-A
-11.189538955688477	1.3715656995773315	B cell	B cell	lung	SCLC-A
9.375825881958008	-2.7542107105255127	Tgd	T cells	pleural_effusion	SCLC-A
-0.14405375719070435	-3.8552541732788086	CD4+ Tconv	T cells	liver	SCLC-N
-12.802204132080078	1.157570719718933	B cell	B cell	pleural_effusion	SCLC-A
2.2977378368377686	-4.447787284851074	CD8+ Tmem	T cells	liver	SCLC-N
2.9461495876312256	-0.20728862285614014	CD8+ Tmem	T cells	LN	SCLC-A
-6.434102535247803	-6.580534934997559	CD4+ Tconv	T cells	lung	SCLC-A
2.7951934337615967	-0.1469229906797409	CD8+ Tmem	T cells	LN	SCLC-A
-0.9096845388412476	-0.9610046744346619	CD4+ Tconv	T cells	lung	SCLC-A
2.7636303901672363	1.467061161994934	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.506629228591919	-4.508690357208252	CD8+ Tmem	T cells	liver	SCLC-N
-12.29024600982666	0.781735360622406	B cell	B cell	LN	SCLC-A
2.6925113201141357	2.0401628017425537	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-6.706725120544434	-5.631914138793945	CD4+ Treg	T cells	lung	SCLC-A
1.1538363695144653	-5.311456680297852	CD4+ Tconv	T cells	liver	SCLC-A
-0.419706791639328	-3.187059164047241	CD4+ Tconv	T cells	liver	SCLC-N
-2.2848312854766846	10.65345287322998	Mono/Mφ	Myeloid	lung	SCLC-A
0.3185831904411316	1.5574500560760498	CD4+ Tconv	T cells	lung	SCLC-A
-5.470864295959473	-6.1059417724609375	CD4+ Tconv	T cells	lung	SCLC-A
-0.8072207570075989	9.0248441696167	Mono/Mφ	Myeloid	LN	SCLC-A
2.764970064163208	-1.0482356548309326	CD8+ Tmem	T cells	lung	SCLC-A
0.15436072647571564	-3.899066686630249	CD4+ Tconv	T cells	liver	SCLC-N
-7.119936466217041	-6.58939266204834	CD4+ Tconv	T cells	lung	SCLC-A
5.04192590713501	9.82851505279541	Neutrophil	Myeloid	liver	SCLC-A
2.8921213150024414	-2.0994746685028076	CD4+ Treg	T cells	lung	SCLC-A
9.585172653198242	-3.2945990562438965	Tgd	T cells	pleural_effusion	SCLC-A
-2.858490467071533	10.43927001953125	Mono/Mφ	Myeloid	lung	SCLC-A
2.674078941345215	-1.2192870378494263	CD8+ Tmem	T cells	lung	SCLC-A
4.944035530090332	9.866235733032227	Neutrophil	Myeloid	liver	SCLC-A
2.8689186573028564	2.0055506229400635	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-1.8554496765136719	-2.331820011138916	CD4+ Treg	T cells	lung	SCLC-A
2.952786684036255	-2.138744354248047	CD8+ Tmem	T cells	lung	SCLC-A
-7.6339569091796875	-6.3648810386657715	CD8+ Tmem	T cells	lung	SCLC-A
-1.0799462795257568	-2.8796839714050293	CD4+ Tconv	T cells	lung	SCLC-A
-7.687472343444824	-5.907013893127441	CD8+ Tmem	T cells	lung	SCLC-A
8.507009506225586	-2.5696964263916016	Tgd	T cells	pleural_effusion	SCLC-A
1.1538044214248657	0.5354438424110413	CD8+ Tmem	T cells	lung	SCLC-A
-6.431565761566162	-6.52724552154541	CD4+ Tconv	T cells	lung	SCLC-A
5.475451946258545	10.411879539489746	Neutrophil	Myeloid	LN	SCLC-A
2.7029287815093994	-1.2429195642471313	CD8+ Tmem	T cells	lung	SCLC-A
1.5622833967208862	0.05371936038136482	CD8+ Tmem	T cells	LN	SCLC-A
3.4643287658691406	-2.091704845428467	CD8+ Tmem	T cells	lung	SCLC-A
-6.321887969970703	-6.714546203613281	CD8+ Tmem	T cells	lung	SCLC-A
-2.215183973312378	8.877593040466309	Mono/Mφ	Myeloid	liver	SCLC-A
9.437506675720215	-2.700687885284424	Tgd	T cells	pleural_effusion	SCLC-A
-2.7413153648376465	9.310465812683105	Mono/Mφ	Myeloid	lung	SCLC-A
9.218210220336914	-2.7748067378997803	Tgd	T cells	pleural_effusion	SCLC-A
2.6994338035583496	1.8458095788955688	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.2677555084228516	-0.9356625080108643	CD8+ Tmem	T cells	lung	SCLC-A
-1.7871978282928467	-1.9986498355865479	CD4+ Treg	T cells	lung	SCLC-A
-12.735222816467285	0.9880539178848267	B cell	B cell	LN	SCLC-A
8.064855575561523	-2.855081558227539	Tgd	T cells	LN	SCLC-A
8.3160552978515625	-2.862663745880127	Tgd	T cells	pleural_effusion	SCLC-A
2.319861650466919	1.6347917318344116	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.8236703872680664	1.7789497375488281	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-2.3586299419403076	-2.0528080463409424	CD4+ Treg	T cells	lung	SCLC-N
-1.2930057048797607	10.844255447387695	Mono/Mφ	Myeloid	axilla	SCLC-N
-6.362814426422119	-6.545283317565918	CD4+ Tconv	T cells	lung	SCLC-A
9.579482078552246	-3.050769090652466	Tgd	T cells	pleural_effusion	SCLC-A
0.8056796193122864	-0.40347954630851746	CD4+ Tconv	T cells	lung	SCLC-A
2.7056777477264404	-0.034707359969615936	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
8.628342628479004	-2.5276803970336914	Tgd	T cells	pleural_effusion	SCLC-A
9.47107982635498	-3.021930456161499	Tgd	T cells	pleural_effusion	SCLC-A
8.307869911193848	-2.8741490840911865	Tgd	T cells	pleural_effusion	SCLC-A
9.20224666595459	-2.8877124786376953	Tgd	T cells	pleural_effusion	SCLC-A
-3.318596363067627	9.861169815063477	cDC	Myeloid	lung	SCLC-A
-6.473348140716553	-5.466047286987305	CD4+ Treg	T cells	lung	SCLC-A
2.6696250438690186	-0.08435139060020447	CD8+ Tmem	T cells	lung	SCLC-A
5.279244422912598	10.20258903503418	Neutrophil	Myeloid	liver	SCLC-A
-7.7646050453186035	-6.450351715087891	CD8+ Tmem	T cells	lung	SCLC-A
-0.749108076095581	8.978802680969238	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.356882095336914	-2.9184391498565674	Tgd	T cells	pleural_effusion	SCLC-A
2.3839125633239746	1.5393271446228027	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.930446743965149	1.8853782415390015	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.7933835983276367	-1.9892160892486572	CD8+ Tmem	T cells	lung	SCLC-A
-2.7943637371063232	10.529186248779297	Mono/Mφ	Myeloid	lung	SCLC-A
-7.507608890533447	-6.261847972869873	CD8+ Tmem	T cells	lung	SCLC-A
-5.419198989868164	-6.060922145843506	CD8+ Tmem	T cells	lung	SCLC-A
2.463763475418091	1.744287371635437	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.595776557922363	-2.9227447509765625	Tgd	T cells	pleural_effusion	SCLC-A
-6.378334999084473	-6.601132869720459	CD4+ Tconv	T cells	lung	SCLC-A
-2.303140878677368	-1.9222513437271118	CD4+ Treg	T cells	lung	SCLC-N
1.8803448677062988	-0.877912700176239	CD8+ Tmem	T cells	lung	SCLC-A
9.54023265838623	-2.7998368740081787	Tgd	T cells	pleural_effusion	SCLC-A
3.338901996612549	-2.176177978515625	CD8+ Tmem	T cells	lung	SCLC-A
8.41141414642334	-3.0895700454711914	Tgd	T cells	pleural_effusion	SCLC-A
2.2775650024414062	1.2250341176986694	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
9.367392539978027	-2.63310170173645	Tgd	T cells	pleural_effusion	SCLC-A
8.427178382873535	-2.275179147720337	Tgd	T cells	pleural_effusion	SCLC-A
0.015865977853536606	-3.881202459335327	CD4+ Tconv	T cells	liver	SCLC-N
-1.3390114307403564	-1.5859431028366089	CD4+ Tconv	T cells	lung	SCLC-A
-12.713295936584473	0.8998578190803528	B cell	B cell	LN	SCLC-A
1.7936208248138428	0.9430124759674072	CD4+ Tconv	T cells	LN	SCLC-A
2.4967596530914307	2.013383626937866	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
9.512990951538086	-3.4032974243164062	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
7.958467960357666	-2.797037124633789	Tgd	T cells	LN	SCLC-A
-6.31956672668457	-6.688204288482666	CD4+ Tconv	T cells	lung	SCLC-A
6.909451961517334	-2.5689923763275146	CD8+ Tmem	T cells	lung	SCLC-A
-1.8352261781692505	-1.4591329097747803	CD4+ Treg	T cells	LN	SCLC-A
-5.598164081573486	-6.164946556091309	CD4+ Tconv	T cells	lung	SCLC-A
7.941039085388184	-0.7949228286743164	NK	NK	adrenal_kidney	SCLC-A
9.679841995239258	-2.959927797317505	Tgd	T cells	pleural_effusion	SCLC-A
1.649719476699829	-5.4254961013793945	CD8+ Tmem	T cells	liver	SCLC-A
-0.46305906772613525	-0.9623922109603882	CD4+ Tconv	T cells	LN	SCLC-P
9.441594123840332	-2.9139788150787354	Tgd	T cells	pleural_effusion	SCLC-A
2.126070022583008	1.823843240737915	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.7806243896484375	1.2175852060317993	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-12.59232234954834	1.065385341644287	B cell	B cell	LN	SCLC-A
2.8910577297210693	1.9366545677185059	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-5.51028299331665	-6.102595329284668	CD4+ Tconv	T cells	lung	SCLC-A
2.718806266784668	1.6091160774230957	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
1.6378463506698608	-4.839334487915039	CD8+ Tmem	T cells	liver	SCLC-N
0.48217669129371643	0.5703651905059814	CD8+ Tmem	T cells	liver	SCLC-N
-12.407779693603516	1.358594298362732	B cell	B cell	lung	SCLC-A
2.810910701751709	-1.0625760555267334	CD8+ Tmem	T cells	lung	SCLC-A
5.324025630950928	10.809765815734863	Neutrophil	Myeloid	LN	SCLC-A
1.5717636346817017	-0.8382160067558289	CD4+ Tconv	T cells	lung	SCLC-A
2.1676430702209473	1.5621023178100586	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.555182933807373	-2.2218923568725586	CD8+ Tmem	T cells	lung	SCLC-A
-12.955370903015137	1.091671347618103	B cell	B cell	LN	SCLC-A
9.590758323669434	-2.7366974353790283	Tgd	T cells	pleural_effusion	SCLC-A
-0.48506680130958557	-2.4793410301208496	CD4+ Tconv	T cells	lung	SCLC-A
-3.569793224334717	-4.754237174987793	CD8+ Texh	T cells	lung	SCLC-A
-7.976827621459961	-6.5260396003723145	CD8+ Tmem	T cells	lung	SCLC-A
-1.6897023916244507	-3.0013427734375	CD4+ Treg	T cells	liver	SCLC-N
-6.8148512840271	-5.745873928070068	CD4+ Tconv	T cells	lung	SCLC-A
8.473897933959961	-3.1387546062469482	Tgd	T cells	pleural_effusion	SCLC-A
5.272610187530518	10.847006797790527	Neutrophil	Myeloid	LN	SCLC-A
2.4388811588287354	-4.502997875213623	CD8+ Tmem	T cells	liver	SCLC-N
5.015727519989014	9.746685981750488	Neutrophil	Myeloid	liver	SCLC-A
2.059338092803955	1.655180811882019	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.857217788696289	1.4425090551376343	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.472708702087402	-3.062540054321289	NK	NK	lung	SCLC-A
-6.39013671875	-6.700268268585205	CD4+ Tconv	T cells	lung	SCLC-A
3.990738868713379	-5.522674560546875	CD8+ Teff	T cells	LN	SCLC-A
0.7770182490348816	-0.32294410467147827	CD4+ Tconv	T cells	LN	SCLC-A
2.4188268184661865	1.6089166402816772	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
0.23750455677509308	1.349615216255188	CD4+ Tconv	T cells	lung	SCLC-A
2.415541648864746	-0.6989549398422241	CD8+ Tmem	T cells	lung	SCLC-A
-7.509383201599121	-6.2473907470703125	CD4+ Tconv	T cells	lung	SCLC-A
1.5484659671783447	-0.7934303879737854	CD4+ Tconv	T cells	lung	SCLC-A
-1.3510723114013672	8.966970443725586	Mono/Mφ	Myeloid	LN	SCLC-N
-11.769376754760742	1.1085832118988037	B cell	B cell	lung	SCLC-A
9.623401641845703	-2.9779796600341797	Tgd	T cells	pleural_effusion	SCLC-A
-7.83122444152832	-5.847779750823975	CD8+ Tmem	T cells	lung	SCLC-A
2.848836660385132	1.0064609050750732	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-3.9033520221710205	-4.807954788208008	CD8+ Texh	T cells	lung	SCLC-A
0.8977918028831482	0.6933853626251221	CD8+ Tmem	T cells	liver	SCLC-N
-6.495991230010986	-6.71525239944458	CD4+ Tconv	T cells	lung	SCLC-A
-2.7971627712249756	9.839557647705078	cDC	Myeloid	pleural_effusion	SCLC-A
5.674869060516357	10.549087524414062	Neutrophil	Myeloid	liver	SCLC-N
-6.536160945892334	-5.515496730804443	CD4+ Treg	T cells	lung	SCLC-A
2.903482675552368	-2.0532290935516357	CD4+ Treg	T cells	lung	SCLC-A
1.6277714967727661	-0.9584136605262756	CD4+ Tconv	T cells	lung	SCLC-A
2.416814088821411	-4.736562728881836	CD8+ Tmem	T cells	liver	SCLC-N
0.2934797406196594	0.12277062237262726	CD4+ Tconv	T cells	LN	SCLC-A
-12.360029220581055	1.1840673685073853	B cell	B cell	lung	SCLC-A
-6.413212299346924	-6.647560119628906	CD8+ Tmem	T cells	lung	SCLC-A
9.452512741088867	-2.571504592895508	Tgd	T cells	pleural_effusion	SCLC-A
2.7607579231262207	2.0349087715148926	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
8.382418632507324	-1.566772222518921	NK	NK	LN	SCLC-A
2.7391862869262695	0.31867873668670654	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
0.504026472568512	1.4616360664367676	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-12.36585521697998	1.218199610710144	B cell	B cell	lung	SCLC-A
2.0596632957458496	1.580289602279663	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.110358238220215	1.570488452911377	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
7.37345552444458	-2.443052291870117	NK	NK	lung	SCLC-A
-12.883442878723145	1.0215257406234741	B cell	B cell	LN	SCLC-A
-1.684659481048584	9.352200508117676	Mono/Mφ	Myeloid	liver	SCLC-A
2.7069623470306396	-1.1083260774612427	CD8+ Tmem	T cells	lung	SCLC-A
0.6249392032623291	-0.350984126329422	CD4+ Tconv	T cells	LN	SCLC-A
9.677789688110352	-2.802243947982788	Tgd	T cells	pleural_effusion	SCLC-A
2.889801263809204	1.7069989442825317	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.463940620422363	-6.585386276245117	CD8+ Tmem	T cells	lung	SCLC-A
2.6799633502960205	-1.0418365001678467	CD8+ Tmem	T cells	lung	SCLC-A
-7.928802967071533	-6.490700721740723	CD8+ Tmem	T cells	lung	SCLC-A
-6.4861226081848145	-6.275272846221924	CD4+ Tconv	T cells	lung	SCLC-A
2.7252182960510254	1.9558030366897583	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
-7.7461113929748535	-5.875061511993408	CD8+ Tmem	T cells	lung	SCLC-A
1.9633355140686035	1.7382453680038452	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
2.4298555850982666	0.8763588666915894	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
1.074554443359375	0.27281445264816284	CD4+ Tconv	T cells	lung	SCLC-A
2.3074467182159424	-0.24355898797512054	CD8+ Tmem	T cells	pleural_effusion	SCLC-N
1.8619153499603271	-3.5459156036376953	CD4+ Tconv	T cells	liver	SCLC-N
-8.028257369995117	-5.923308372497559	CD8+ Tmem	T cells	lung	SCLC-A
-1.7868390083312988	8.783697128295898	Mono/Mφ	Myeloid	lung	SCLC-A
3.373723030090332	-2.1192164421081543	CD8+ Tmem	T cells	lung	SCLC-A
-0.939638614654541	9.75033187866211	Mono/Mφ	Myeloid	adrenal_kidney	SCLC-A
-7.330113887786865	-6.8672566413879395	NK	NK	lung	SCLC-A
-5.537864685058594	-6.118246078491211	CD8+ Teff	T cells	lung	SCLC-A
8.522083282470703	-3.0779731273651123	Tgd	T cells	pleural_effusion	SCLC-A
-5.5764641761779785	-6.166380405426025	CD4+ Tconv	T cells	lung	SCLC-A
3.454970598220825	-2.1250340938568115	CD8+ Tmem	T cells	lung	SCLC-A
8.56846809387207	-2.9435765743255615	Tgd	T cells	pleural_effusion	SCLC-A
8.362818717956543	-3.081305980682373	Tgd	T cells	pleural_effusion	SCLC-A
1.8399888277053833	1.3721802234649658	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
5.44373083114624	10.499442100524902	Neutrophil	Myeloid	LN	SCLC-A
2.2817258834838867	1.2762360572814941	CD4+ Tconv	T cells	pleural_effusion	SCLC-A
3.0119974613189697	-0.010879762470722198	CD8+ Tmem	T cells	pleural_effusion	SCLC-A
-3.04097843170166	9.881190299987793	Mono/Mφ	Myeloid	lung	SCLC-A
